fishstock,AssessmentYear,Year,recruitment,high_recruitment,low_recruitment,low_SSB,SSB,high_SSB,catches,landings,discards,low_F,F,high_F,StockPublishNote,Purpose,Fage,recruitment_age,units,stockSizeDescription,stockSizeUnits,fishingPressureDescription,fishingPressureUnits
spr.27.7de,2019,2009,NA,NA,NA,NA,NA,NA,NA,2775,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2010,NA,NA,NA,NA,NA,NA,NA,4410,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2011,NA,NA,NA,NA,NA,NA,NA,3176,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2012,NA,NA,NA,NA,NA,NA,NA,4474,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2013,NA,NA,NA,NA,70680,NA,NA,3793,NA,NA,0.054,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2014,NA,NA,NA,NA,85184,NA,NA,3658,NA,NA,0.043,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2015,NA,NA,NA,NA,65219,NA,NA,3012,NA,NA,0.046,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2016,NA,NA,NA,NA,9826,NA,NA,3339,NA,NA,0.34,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2017,NA,NA,NA,NA,32751,NA,NA,2733,NA,NA,0.083,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
spr.27.7de,2019,2018,NA,NA,NA,NA,17091,NA,NA,2252,NA,NA,0.11,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
syc.27.3a47d,2019,1993,NA,NA,NA,NA,0.304,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,1994,NA,NA,NA,NA,0.338,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,1995,NA,NA,NA,NA,0.301,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,1996,NA,NA,NA,NA,0.259,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,1997,NA,NA,NA,NA,0.476,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,1998,NA,NA,NA,NA,0.48,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,1999,NA,NA,NA,NA,0.554,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2000,NA,NA,NA,NA,0.637,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2001,NA,NA,NA,NA,0.485,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2002,NA,NA,NA,NA,0.662,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2003,NA,NA,NA,NA,0.646,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2004,NA,NA,NA,NA,0.615,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2005,NA,NA,NA,NA,0.82,NA,NA,2652,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2006,NA,NA,NA,NA,0.727,NA,NA,2293,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2007,NA,NA,NA,NA,0.983,NA,NA,2243,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2008,NA,NA,NA,NA,1.159,NA,NA,2282,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2009,NA,NA,NA,NA,0.996,NA,NA,2223,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2010,NA,NA,NA,NA,1.222,NA,NA,2528,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2011,NA,NA,NA,NA,0.998,NA,NA,2693,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2012,NA,NA,NA,NA,1.749,NA,NA,2526,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2013,NA,NA,NA,NA,2.293,NA,NA,2472,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2014,NA,NA,NA,NA,1.945,NA,NA,2705,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2015,NA,NA,NA,NA,2.011,NA,NA,2776,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2016,NA,NA,NA,NA,1.866,NA,NA,2968,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2017,NA,NA,NA,NA,1.614,NA,NA,2407,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.3a47d,2019,2018,NA,NA,NA,NA,1.859,NA,NA,2340,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2005,NA,NA,NA,NA,0.52,NA,NA,3426,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2006,NA,NA,NA,NA,0.671,NA,NA,3195,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2007,NA,NA,NA,NA,0.788,NA,NA,3579,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2008,NA,NA,NA,NA,0.941,NA,NA,3344,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2009,NA,NA,NA,NA,0.943,NA,NA,3080,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2010,NA,NA,NA,NA,0.88,NA,NA,2909,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2011,NA,NA,NA,NA,1.137,NA,NA,3064,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2012,NA,NA,NA,NA,0.974,NA,NA,2868,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2013,NA,NA,NA,NA,1.315,NA,NA,3219,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2014,NA,NA,NA,NA,0.95,NA,NA,3176,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2015,NA,NA,NA,NA,1.12,NA,NA,3948,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2016,NA,NA,NA,NA,1.404,NA,NA,3932,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2017,NA,NA,NA,NA,1.145,NA,NA,3490,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.67a-ce-j,2019,2018,NA,NA,NA,NA,1.246,NA,NA,3763,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,1997,NA,NA,NA,0.152,0.298,0.444,NA,967,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,1998,NA,NA,NA,0.149,0.224,0.298,NA,1320,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,1999,NA,NA,NA,0.137,0.283,0.429,NA,669,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2000,NA,NA,NA,0.17,0.371,0.571,NA,1115,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2001,NA,NA,NA,0.4,0.573,0.745,NA,1142,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2002,NA,NA,NA,0.642,0.887,1.132,NA,1145,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2003,NA,NA,NA,0.162,0.311,0.461,2819,1366,2281,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2004,NA,NA,NA,0.683,1.01,1.337,2110,1438,1453,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2005,NA,NA,NA,0.42,0.765,1.109,3493,1597,672,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2006,NA,NA,NA,0.457,0.699,0.941,2969,1598,1896,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2007,NA,NA,NA,1.031,1.328,1.626,2632,1691,1371,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2008,NA,NA,NA,1.485,2.391,3.298,3909,1863,941,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2009,NA,NA,NA,1.072,1.718,2.364,2909,1586,2046,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2010,NA,NA,NA,0.659,1.34,2.021,6532,1415,1323,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2011,NA,NA,NA,1.357,1.917,2.478,7857,1330,5117,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2012,NA,NA,NA,0.85,1.133,1.417,5138,1418,6527,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2013,NA,NA,NA,0.75,1.031,1.312,8164,960,3720,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2014,NA,NA,NA,0.747,0.977,1.208,9988,838,7204,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2015,NA,NA,NA,0.831,1.242,1.654,10101,891,9150,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2016,NA,NA,NA,0.572,1.477,2.381,7078,976,9210,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2017,NA,NA,NA,NA,NA,0,7297,1195,6102,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8abd,2019,2018,NA,NA,NA,0.698,1.024,1.351,8148,1092,7056,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,NA,F,Year-1
syc.27.8c9a,2019,1993,NA,NA,NA,NA,0.57,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,1994,NA,NA,NA,NA,0.59,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,1995,NA,NA,NA,NA,0.65,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,1996,NA,NA,NA,NA,0.48,NA,NA,1098,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,1997,NA,NA,NA,NA,0.78,NA,NA,1163,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,1998,NA,NA,NA,NA,0.47,NA,NA,1093,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,1999,NA,NA,NA,NA,0.34,NA,NA,1374,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2000,NA,NA,NA,NA,0.89,NA,NA,960,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2001,NA,NA,NA,NA,0.78,NA,NA,974,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2002,NA,NA,NA,NA,0.41,NA,NA,831,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2003,NA,NA,NA,NA,0.47,NA,NA,987,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2004,NA,NA,NA,NA,0.57,NA,NA,900,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2005,NA,NA,NA,NA,0.91,NA,NA,866,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2006,NA,NA,NA,NA,1.12,NA,NA,925,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2007,NA,NA,NA,NA,0.95,NA,NA,923,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2008,NA,NA,NA,NA,1.11,NA,NA,819,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2009,NA,NA,NA,NA,0.98,NA,NA,765,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2010,NA,NA,NA,NA,0.9,NA,NA,858,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2011,NA,NA,NA,NA,1.01,NA,NA,905,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2012,NA,NA,NA,NA,1.13,NA,NA,1099,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2013,NA,NA,NA,NA,1.88,NA,NA,1097,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2014,NA,NA,NA,NA,1.48,NA,NA,985,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2015,NA,NA,NA,NA,1.52,NA,NA,972,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2016,NA,NA,NA,NA,1.63,NA,NA,987,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2017,NA,NA,NA,NA,1.77,NA,NA,1067,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syc.27.8c9a,2019,2018,NA,NA,NA,NA,1.95,NA,NA,1035,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Biomass index,tonnes,F,Year-1
syt.27.67,2019,1993,NA,NA,NA,-0.03,0.065,0.16,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,1994,NA,NA,NA,0.002,0.093,0.184,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,1995,NA,NA,NA,-0.008,0.063,0.134,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,1996,NA,NA,NA,0.003,0.084,0.165,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,1997,NA,NA,NA,0.013,0.188,0.362,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,1998,NA,NA,NA,0.056,0.168,0.281,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,1999,NA,NA,NA,0.135,0.448,0.761,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2000,NA,NA,NA,-0.021,0.301,0.624,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2001,NA,NA,NA,0.06,0.206,0.352,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2002,NA,NA,NA,0.02,0.268,0.516,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2003,NA,NA,NA,0.117,0.33,0.542,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2004,NA,NA,NA,0.129,0.365,0.601,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2005,NA,NA,NA,0.164,0.417,0.669,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2006,NA,NA,NA,0.09,0.268,0.446,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2007,NA,NA,NA,0.081,0.268,0.455,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2008,NA,NA,NA,0.027,0.21,0.392,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2009,NA,NA,NA,0.06,0.206,0.352,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2010,NA,NA,NA,0.131,0.412,0.693,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2011,NA,NA,NA,0.278,0.815,1.352,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2012,NA,NA,NA,0.319,0.563,0.807,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2013,NA,NA,NA,0.176,0.363,0.55,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2014,NA,NA,NA,0.225,0.474,0.723,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2015,NA,NA,NA,0.19,0.412,0.634,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2016,NA,NA,NA,0.127,0.36,0.593,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2017,NA,NA,NA,0.083,0.272,0.461,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
syt.27.67,2019,2018,NA,NA,NA,0.175,0.405,0.635,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,tonnes,F,Year-1
trs.27.22-32,2019,1990,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,1999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2006,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
trs.27.22-32,2019,2018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,SSB,tonnes,F,Year-1
tur.27.22-32,2018,1970,NA,NA,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,n/hour,NA,NA
tur.27.22-32,2018,1971,NA,NA,NA,NA,NA,NA,NA,129,NA,NA,NA,NA,Stock published,Advice,NA,NA,tonnes,Abundance Index,n/hour,NA,NA
